params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__n_neighbors': 33, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.732206,0.048324,0.609123,0.063248,0.899512,0.045813,0.51506,0.090651,0.739383,0.049991,0.754318,0.046488,0.508636,0.092975
"{'classifier__n_neighbors': 35, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.692719,0.043253,0.531623,0.054703,0.91189,0.045077,0.461804,0.084824,0.695507,0.046171,0.721757,0.042377,0.443514,0.084755
"{'classifier__n_neighbors': 35, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.692719,0.043253,0.531623,0.054703,0.91189,0.045077,0.461804,0.084824,0.695507,0.046171,0.721757,0.042377,0.443514,0.084755
"{'classifier__n_neighbors': 35, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.726987,0.045076,0.600065,0.058715,0.899512,0.044495,0.507105,0.085461,0.733943,0.046584,0.749789,0.043533,0.499577,0.087067
"{'classifier__n_neighbors': 35, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.72907,0.046081,0.603701,0.058599,0.899512,0.044495,0.510155,0.087473,0.736233,0.04756,0.751607,0.044562,0.503213,0.089123
"{'classifier__n_neighbors': 37, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.696843,0.032383,0.533409,0.048192,0.919207,0.030785,0.47193,0.059138,0.699484,0.035884,0.726308,0.030717,0.452616,0.061434
"{'classifier__n_neighbors': 37, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.696843,0.032383,0.533409,0.048192,0.919207,0.030785,0.47193,0.059138,0.699484,0.035884,0.726308,0.030717,0.452616,0.061434
"{'classifier__n_neighbors': 37, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.728018,0.045045,0.603669,0.065152,0.897073,0.044934,0.508096,0.083214,0.734767,0.046613,0.750371,0.042734,0.500742,0.085468
"{'classifier__n_neighbors': 37, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.730101,0.04553,0.607305,0.063817,0.897073,0.044934,0.511123,0.084694,0.737092,0.047013,0.752189,0.043377,0.504378,0.086755
"{'classifier__n_neighbors': 39, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.696832,0.035068,0.531526,0.048186,0.921646,0.035727,0.473301,0.067124,0.699246,0.038062,0.726586,0.034014,0.453172,0.068027
"{'classifier__n_neighbors': 39, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.696832,0.035068,0.531526,0.048186,0.921646,0.035727,0.473301,0.067124,0.699246,0.038062,0.726586,0.034014,0.453172,0.068027
"{'classifier__n_neighbors': 39, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.731143,0.047452,0.607305,0.069622,0.899512,0.044495,0.51407,0.0863,0.737859,0.049096,0.753409,0.044618,0.506817,0.089237
"{'classifier__n_neighbors': 39, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.733226,0.048002,0.609123,0.069169,0.901951,0.042541,0.518183,0.087156,0.740073,0.049648,0.755537,0.04511,0.511075,0.090221
