params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 10, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.843159,0.060199,0.825846,0.068897,0.872769,0.064307,0.682356,0.117173,0.848385,0.059015,0.849307,0.05877,0.698615,0.11754
"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.824275,0.0549,0.793605,0.063593,0.876769,0.07055,0.651413,0.107353,0.833248,0.055117,0.835187,0.054967,0.670374,0.109934
"{'classifier__C': 10, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.821334,0.059982,0.788953,0.065313,0.876769,0.079103,0.646449,0.11931,0.830805,0.061099,0.832861,0.061244,0.665723,0.122488
"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.816965,0.058231,0.779757,0.065669,0.880769,0.07394,0.640739,0.114799,0.827862,0.058437,0.830263,0.058629,0.660526,0.117257
"{'classifier__C': 10, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.809676,0.055777,0.763584,0.071546,0.888769,0.066564,0.632453,0.10485,0.822621,0.054576,0.826176,0.053893,0.652353,0.107787
"{'classifier__C': 10, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.800938,0.063487,0.747463,0.088695,0.892769,0.062166,0.6214,0.111391,0.815153,0.060289,0.820116,0.057721,0.640232,0.115443
"{'classifier__C': 10, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.798039,0.061852,0.738319,0.085665,0.900769,0.065087,0.619668,0.108623,0.813755,0.05965,0.819544,0.056951,0.639088,0.113901
"{'classifier__C': 10, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.798039,0.057633,0.733879,0.076855,0.908615,0.062033,0.622014,0.102822,0.815221,0.056128,0.821247,0.053847,0.642495,0.107694
"{'classifier__C': 10, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.783483,0.060206,0.703964,0.078042,0.920462,0.059441,0.604842,0.106723,0.803737,0.059148,0.812213,0.056267,0.624426,0.112533
"{'classifier__C': 10, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.73702,0.041689,0.614693,0.059978,0.948308,0.047579,0.553547,0.071122,0.762303,0.041869,0.781501,0.037888,0.563001,0.075776
