params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 7.5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.817225,0.039344,0.830714,0.053955,0.799024,0.034414,0.628965,0.078631,0.81434,0.037008,0.814869,0.037452,0.629739,0.074904
"{'classifier__C': 7.5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.833849,0.054503,0.827143,0.07189,0.843232,0.052975,0.667356,0.106927,0.834419,0.052534,0.835187,0.052576,0.670375,0.105152
"{'classifier__C': 7.5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.843213,0.044212,0.834253,0.053963,0.855488,0.055289,0.685731,0.088735,0.844202,0.043882,0.844871,0.044121,0.689741,0.088241
"{'classifier__C': 7.5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.835932,0.046953,0.819838,0.062851,0.857988,0.053251,0.67349,0.09228,0.837919,0.045643,0.838913,0.045681,0.677825,0.091362
"{'classifier__C': 7.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.828651,0.041193,0.805422,0.04809,0.860366,0.054911,0.65996,0.082729,0.831894,0.041275,0.832894,0.041578,0.665788,0.083156
"{'classifier__C': 7.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.826579,0.038099,0.794513,0.041549,0.870183,0.054752,0.658161,0.077444,0.831007,0.038706,0.832348,0.03912,0.664696,0.07824
"{'classifier__C': 7.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.824495,0.04014,0.790909,0.049506,0.870183,0.054752,0.654948,0.080086,0.828949,0.040226,0.830546,0.040397,0.661092,0.080794
"{'classifier__C': 7.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.82137,0.04085,0.787305,0.050634,0.867744,0.057017,0.649017,0.081337,0.825819,0.041143,0.827525,0.041223,0.655049,0.082445
"{'classifier__C': 7.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.814068,0.044702,0.778312,0.053656,0.862744,0.053995,0.63487,0.088285,0.818881,0.044358,0.820528,0.044428,0.641056,0.088857
"{'classifier__C': 7.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.794373,0.035193,0.74776,0.046959,0.857866,0.067283,0.600902,0.073671,0.799718,0.036028,0.802813,0.036982,0.605626,0.073964
"{'classifier__C': 7.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.825537,0.039127,0.792727,0.046724,0.870183,0.054752,0.656662,0.078697,0.829954,0.039332,0.831455,0.03965,0.66291,0.0793
"{'classifier__C': 10, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.80785,0.02901,0.834221,0.029838,0.772195,0.044458,0.607065,0.059174,0.802262,0.030534,0.803208,0.030068,0.606416,0.060135
"{'classifier__C': 10, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.818288,0.033575,0.832565,0.047965,0.799085,0.028191,0.630756,0.066505,0.815332,0.031278,0.815825,0.031635,0.63165,0.063271
"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.834901,0.052937,0.828896,0.073421,0.843232,0.052975,0.669689,0.103611,0.835119,0.050801,0.836064,0.050749,0.672128,0.101499
"{'classifier__C': 10, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.838005,0.048202,0.834318,0.063703,0.843232,0.05068,0.674709,0.095477,0.838104,0.046639,0.838775,0.046813,0.67755,0.093627
"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.84114,0.044815,0.827045,0.058202,0.860488,0.052221,0.683066,0.088582,0.842938,0.043896,0.843767,0.043968,0.687533,0.087936
"{'classifier__C': 10, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.832807,0.042793,0.812565,0.049903,0.860366,0.054911,0.667354,0.085746,0.835596,0.042814,0.836465,0.04303,0.672931,0.086059
"{'classifier__C': 10, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.826579,0.040581,0.799968,0.043837,0.862866,0.05697,0.656612,0.082543,0.830332,0.041078,0.831417,0.041581,0.662833,0.083162
"{'classifier__C': 10, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.825537,0.036291,0.792727,0.039132,0.870183,0.054752,0.656348,0.074333,0.830062,0.037031,0.831455,0.037555,0.66291,0.075109
"{'classifier__C': 10, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.825526,0.039466,0.790909,0.049506,0.872622,0.053402,0.657333,0.078462,0.830114,0.039474,0.831766,0.039589,0.663531,0.079178
"{'classifier__C': 10, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.816173,0.046628,0.781883,0.052317,0.862805,0.058249,0.638344,0.093088,0.820838,0.046812,0.822344,0.047006,0.644688,0.094013
"{'classifier__C': 10, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.802685,0.044219,0.760422,0.046735,0.860244,0.062292,0.614523,0.090086,0.808228,0.044726,0.810333,0.045365,0.620666,0.090729
"{'classifier__C': 10, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.826579,0.03635,0.794545,0.043796,0.870183,0.054752,0.658551,0.073887,0.830879,0.036657,0.832364,0.037164,0.664728,0.074328
"{'classifier__C': 25, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.801632,0.031206,0.830682,0.032943,0.762317,0.044944,0.594101,0.063606,0.795423,0.032406,0.796499,0.03207,0.592999,0.06414
"{'classifier__C': 25, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.799538,0.039733,0.823474,0.052229,0.767073,0.031989,0.591084,0.077938,0.794503,0.037541,0.795274,0.037783,0.590547,0.075567
"{'classifier__C': 25, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.818256,0.039104,0.827143,0.052508,0.806341,0.038909,0.631795,0.077572,0.816248,0.037354,0.816742,0.037628,0.633484,0.075256
"{'classifier__C': 25, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.824495,0.044817,0.827175,0.066201,0.821159,0.043804,0.646764,0.087568,0.823344,0.042114,0.824167,0.042294,0.648334,0.084587
"{'classifier__C': 25, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.832839,0.048157,0.825357,0.066723,0.843293,0.052672,0.665646,0.094751,0.833413,0.046398,0.834325,0.046509,0.66865,0.093018
"{'classifier__C': 25, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.838026,0.04766,0.827078,0.061331,0.85311,0.051149,0.676034,0.093703,0.839378,0.046541,0.840094,0.046488,0.680188,0.092976
"{'classifier__C': 25, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.831765,0.040821,0.808961,0.04933,0.862805,0.052897,0.666028,0.081494,0.834896,0.040746,0.835883,0.040939,0.671766,0.081878
"{'classifier__C': 25, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.83489,0.037351,0.810812,0.050573,0.867805,0.048939,0.672999,0.073643,0.838162,0.036793,0.839308,0.036871,0.678617,0.073742
